order_id,product_id,store_id,product_name,city,date_of_sale,quantity,sales_amout
178,1739,306,Shirt,New William,2025-01-26,5,17.5
397,1868,487,Computer,North Joshuaton,2022-11-13,24,31.12
998,1529,276,Towels,West Clairestad,2023-03-09,20,339.26
542,1553,192,Soap,North Dillon,2025-10-09,24,165.78
29,1157,117,Towels,South Lindaville,2021-03-06,15,204.11
781,535,47,Hat,South Suzanneborough,2025-03-09,12,187.16
539,1613,503,Hat,New Jenniferville,2022-06-23,25,211.47
556,115,397,Chips,Hernandeztown,2021-04-28,13,125.71
164,718,185,Mouse,Zunigaton,2022-12-03,12,30.74
66,867,134,Mouse,West Williamstad,2023-09-26,22,284.18
442,1803,374,Cheese,Stephanieshire,2021-09-29,16,297.5
133,1324,480,Cheese,Lake Joseph,2025-12-09,4,170.85
988,875,125,Fish,North Jameschester,2024-05-10,16,304.14
302,521,187,Chicken,Kennethhaven,2023-11-16,15,11.2
872,1292,54,Gloves,New Jeffreymouth,2025-01-11,8,309.76
806,595,452,Bike,Justinberg,2022-01-17,8,106.43
496,939,169,Shirt,South Matthewton,2023-10-11,16,109.43
778,447,91,Pizza,Coopermouth,2021-03-21,28,320.72
92,1021,300,Mouse,Victoriaville,2024-07-08,25,40.88
980,897,37,Shirt,Port Haleyport,2021-05-18,0,52.98
114,250,167,Gloves,Bakermouth,2022-01-03,4,267.89
89,960,585,Fish,New Deanna,2022-07-27,29,343.85
238,287,384,Keyboard,Hartmanland,2022-05-14,22,310.42
173,338,93,Pizza,South Misty,2025-04-29,14,147.17
314,777,104,Ball,Lake Wendyshire,2025-04-08,22,311.7
881,1531,286,Soap,Kelleymouth,2025-07-23,10,192.0
907,773,270,Salad,North Zachary,2021-04-10,21,307.13
628,1035,235,Bike,Lake Stephanieshire,2025-10-20,11,228.37
906,899,34,Cheese,Amyborough,2025-09-20,27,11.45
126,443,589,Table,New Cynthia,2023-07-18,9,239.18
656,1263,520,Towels,Kimberlytown,2023-12-26,1,289.87
828,1694,253,Keyboard,Heatherborough,2024-07-15,5,131.56
405,1595,426,Gloves,Christinamouth,2023-11-13,14,225.52
996,1956,319,Car,Maryshire,2023-04-21,8,12.42
173,153,437,Salad,Davisberg,2021-03-20,8,138.19
134,150,239,Shirt,Scotttown,2021-01-28,9,56.42
996,1175,316,Computer,Lake Daniel,2021-06-27,2,124.31
109,225,233,Towels,Port Kristaland,2022-12-31,24,18.66
187,28,524,Gloves,Justinmouth,2021-05-15,6,111.75
629,1600,13,Sausages,New Stephanieport,2025-11-28,19,271.37
815,1117,447,Fish,New Tinaview,2025-03-07,21,307.38
372,1176,449,Keyboard,East Robert,2023-06-12,24,249.3
401,819,331,Car,New Brandon,2025-11-23,3,339.65
413,696,372,Table,Laceychester,2023-01-07,19,236.13
418,1711,273,Towels,Erikview,2024-02-13,9,232.42
782,1026,215,Computer,West Whitneystad,2022-03-19,10,115.19
403,1375,136,Computer,New Kelly,2022-02-07,26,171.88
451,362,396,Salad,East Nicholastown,2023-08-29,15,249.0
99,1899,92,Computer,Markfurt,2024-01-07,10,151.34
148,1837,305,Pizza,Howardshire,2023-02-23,5,48.45
754,428,281,Pizza,Williamside,2023-03-31,21,134.51
760,478,320,Tuna,Aaronburgh,2025-05-04,1,185.9
841,1806,570,Bike,Mariaville,2024-09-13,20,39.88
542,1704,366,Fish,New Jeffrey,2021-08-26,15,285.94
136,831,533,Keyboard,South Phillipland,2025-02-11,9,245.71
152,1754,54,Chips,New Jimmy,2024-03-13,2,188.26
452,881,304,Pants,East Heatherburgh,2024-11-10,26,118.77
507,1906,445,Sausages,Reedbury,2025-09-12,0,93.71
784,1245,256,Ball,New Malik,2024-05-09,28,163.2
671,542,183,Chicken,Tonystad,2023-06-25,18,110.31
100,505,429,Sausages,New Elizabeth,2021-06-26,7,349.64
247,1488,310,Table,Garciastad,2025-06-28,21,331.58
340,820,380,Fish,Bradyberg,2025-02-27,18,25.44
375,426,118,Chips,Castroton,2024-03-07,20,258.7
812,1157,386,Sausages,Michaelborough,2022-06-28,27,260.6
701,965,516,Fish,Dwayneville,2023-02-26,17,72.36
522,1909,92,Tuna,Lake Reneeberg,2025-10-26,10,182.74
676,1852,528,Hat,East Luisshire,2023-04-07,21,210.42
645,1123,419,Soap,North Julia,2022-03-04,1,227.26
457,177,397,Cheese,Sarahberg,2024-12-23,14,141.63
863,1333,280,Pizza,Velasquezstad,2023-07-28,0,143.64
576,749,104,Chair,Wilsonview,2024-08-11,30,331.64
588,225,276,Chicken,New Donnashire,2022-11-09,11,200.82
836,536,212,Towels,Port Michelleburgh,2023-09-15,5,251.35
428,966,424,Soap,West Claudiaview,2022-09-27,9,216.28
743,672,598,Salad,Kimstad,2024-02-08,27,150.58
920,773,529,Towels,Lake Sarah,2024-02-02,0,110.77
222,727,57,Keyboard,Amandatown,2022-05-29,4,293.81
100,527,438,Gloves,West Anthonyborough,2024-10-24,7,51.4
547,1634,596,Table,Courtneyport,2024-11-12,9,112.85
553,581,111,Salad,Alexafort,2021-09-30,22,228.16
238,1611,291,Hat,Mccartymouth,2021-10-18,30,42.93
104,495,14,Bike,Lake Lisa,2022-08-26,5,101.2
757,1934,395,Salad,Willisville,2024-04-03,28,307.73
789,1685,159,Gloves,Brownfort,2025-04-04,12,24.3
810,185,294,Chicken,New Dylanmouth,2021-06-27,14,251.25
343,637,131,Tuna,Madisonton,2022-07-30,7,210.2
896,1281,135,Shoes,New Tiffanyville,2024-03-30,10,72.11
329,1498,1,Soap,Lake Gabrielburgh,2021-12-05,11,212.79
763,583,315,Soap,Ashleyborough,2022-07-04,12,165.34
609,1186,169,Shoes,Port Rachel,2023-04-27,29,203.84
976,12,287,Chair,South Stacy,2023-05-17,20,324.68
323,1081,52,Sausages,South Tommy,2025-12-24,7,175.63
15,1661,51,Chicken,Johnsonfurt,2022-11-12,15,26.34
924,1218,480,Hat,Murphyburgh,2022-12-04,7,97.3
440,1668,470,Computer,Port Anthonyport,2024-05-16,15,44.9
982,1143,485,Shoes,Johnsonburgh,2023-04-17,4,264.8
11,1306,415,Fish,Fergusonstad,2023-08-18,25,286.58
334,316,418,Hat,Lake Garyburgh,2024-07-24,25,107.26
670,609,573,Chicken,West Joymouth,2025-03-14,30,11.13
854,106,414,Chicken,Daltonberg,2025-02-17,23,51.18
675,1073,392,Pizza,Port Ryan,2023-11-26,14,296.38
876,92,394,Salad,Ashleyfurt,2022-08-17,27,308.75
940,289,340,Chips,Nelsonshire,2021-04-19,21,340.91
135,1863,87,Soap,West Ricardo,2025-11-12,7,190.77
346,933,248,Bike,Chanbury,2021-06-28,29,91.19
872,242,385,Bike,Robertville,2024-06-25,7,57.1
987,684,160,Bacon,New Stephaniemouth,2021-12-09,4,107.9
600,1216,416,Mouse,East Brendabury,2025-08-30,12,18.78
723,1109,81,Fish,Port Josephton,2022-07-17,5,242.56
373,1589,478,Soap,Melindahaven,2021-12-16,16,96.58
879,1510,21,Fish,Kirstentown,2025-01-10,16,33.4
378,785,35,Bacon,Costaside,2023-09-03,11,76.18
365,1019,472,Shoes,Emilystad,2024-06-06,27,257.82
390,1128,323,Towels,Roberthaven,2021-02-26,16,160.18
643,1204,388,Chips,South Jackborough,2025-04-02,26,250.91
907,387,545,Towels,Brooksview,2025-05-22,24,119.79
384,1544,96,Shoes,North Randall,2024-08-21,5,321.2
803,19,361,Sausages,Morenoville,2024-05-23,30,285.11
64,1387,493,Tuna,Robinsonhaven,2021-09-29,7,156.41
424,724,218,Hat,Lake Francisside,2021-01-30,27,342.1
660,1540,70,Chips,Whitefort,2025-07-17,1,99.41
521,744,386,Bacon,Collinsburgh,2023-12-12,10,219.59
516,1201,341,Shoes,New Gloriaborough,2024-10-22,11,246.8
710,1542,5,Bike,East Johnny,2021-02-09,3,202.23
782,1519,593,Sausages,Jesseborough,2023-09-25,7,42.48
402,1226,117,Towels,Raymondshire,2024-02-26,3,142.39
505,1068,368,Mouse,Sanchezshire,2021-11-27,5,304.1
534,1970,583,Mouse,North Nicholasburgh,2024-02-03,30,139.12
664,1388,443,Computer,New Craighaven,2025-12-20,11,252.92
119,322,246,Ball,Hernandezland,2024-07-04,20,349.23
22,1747,100,Computer,West Christopher,2022-05-22,8,88.38
572,69,17,Bacon,Timothyberg,2025-11-23,10,314.4
423,1637,208,Tuna,Michaelland,2022-02-26,24,210.31
241,1357,546,Car,Lake Donna,2025-12-08,30,306.29
454,198,326,Computer,Lake Susanport,2021-02-12,21,314.75
239,1992,405,Tuna,Lake Darlene,2023-02-23,19,275.96
758,52,277,Chicken,Christianton,2025-10-05,5,229.7
477,881,437,Fish,Christyburgh,2021-02-19,5,38.37
881,1767,471,Sausages,Edwardsport,2025-08-10,11,129.71
37,1414,570,Pizza,Wilsonport,2023-02-26,27,219.56
628,116,259,Pizza,Reginafort,2025-08-31,15,171.95
358,1493,257,Ball,North Samanthatown,2021-10-06,26,235.51
630,1478,159,Chair,East Michaelville,2025-11-17,16,315.21
971,459,456,Mouse,East Todd,2022-12-13,9,79.96
198,435,352,Table,Lake Amber,2021-01-13,17,235.4
176,420,48,Tuna,Port Patricktown,2022-01-24,17,169.79
194,1573,104,Fish,Brooksshire,2024-01-13,0,104.63
165,992,442,Mouse,North Kathrynland,2022-03-24,22,274.95
789,973,74,Bike,South Paul,2022-11-01,12,291.76
578,66,271,Hat,Mendezborough,2021-07-25,27,25.7
534,1405,476,Chair,Smithtown,2021-08-06,12,338.59
730,81,324,Shirt,East Holly,2021-07-18,8,313.22
943,1794,542,Shirt,Lake Thomasport,2023-05-15,7,134.17
657,1465,71,Chair,West Davidborough,2021-03-22,24,52.3
697,881,266,Shirt,Port Victoria,2025-10-23,23,311.68
881,1105,540,Towels,North Jessicatown,2021-03-27,0,37.91
535,164,416,Sausages,Christophershire,2022-04-30,8,143.2
362,1538,35,Cheese,Port Scott,2021-03-11,18,22.74
355,1774,141,Bike,West Stephanie,2024-01-19,2,90.37
331,252,187,Shoes,East Toddside,2025-01-05,26,141.68
741,616,284,Shoes,Justinland,2024-11-30,13,98.26
347,977,306,Chair,Tammyburgh,2023-05-28,8,248.95
117,593,85,Gloves,Shawnburgh,2021-06-17,10,75.78
189,704,226,Bacon,West Scotthaven,2022-07-10,24,119.41
655,1146,57,Salad,Phillipview,2024-10-01,7,247.52
229,510,570,Chair,Maysshire,2024-08-23,22,127.8
167,1568,396,Bacon,West Jordantown,2025-05-05,12,271.2
462,977,207,Keyboard,Jeffreyshire,2024-03-03,6,88.84
910,113,186,Towels,West Andrew,2025-07-02,4,114.53
650,990,143,Bacon,West Patrick,2025-07-17,0,193.64
774,1853,222,Table,Port Carolinemouth,2021-10-13,19,108.48
96,1377,332,Bacon,East Ryanhaven,2023-03-21,16,228.49
424,1216,359,Tuna,Lake Karaborough,2023-07-11,24,308.6
56,1898,181,Mouse,Port Royport,2023-08-20,13,322.75
473,909,118,Shirt,East Theresa,2022-12-11,19,272.65
320,1900,542,Hat,Johnsonstad,2022-04-05,24,78.57
467,1435,219,Pants,Maxwellview,2025-03-05,8,82.93
774,788,515,Computer,Kevinberg,2025-12-28,9,143.93
663,305,238,Soap,North Drewshire,2025-02-26,10,335.18
874,903,88,Bacon,Chenmouth,2024-01-31,9,15.8
708,1486,64,Shirt,Lake Michaelland,2022-08-30,29,32.54
329,653,234,Soap,Gonzalezmouth,2024-02-17,11,37.83
812,1440,431,Salad,Elizabethside,2025-10-27,28,32.18
716,437,31,Fish,Parktown,2021-02-01,30,344.38
333,547,184,Hat,North Gregory,2023-12-21,5,133.55
975,1989,141,Gloves,Clarkshire,2023-08-05,16,153.83
437,87,343,Gloves,Schwartzberg,2025-04-09,0,16.2
374,1555,234,Table,Russellton,2024-10-15,16,309.28
374,1724,320,Cheese,Laurabury,2022-08-18,28,241.42
39,1220,107,Chips,Robertsshire,2021-03-13,16,335.65
202,1097,256,Salad,Webbland,2022-01-06,14,246.99
891,1421,541,Hat,Smithtown,2024-04-08,7,269.57
184,1526,547,Pizza,Brittanyside,2022-10-15,21,77.11
860,1973,277,Tuna,Shawnborough,2025-11-28,30,73.44
329,1623,67,Table,Johnport,2025-07-27,23,225.95
358,1872,289,Sausages,Gutierrezview,2023-01-13,29,51.18
447,1196,65,Keyboard,Camachomouth,2023-03-11,15,55.33
309,972,546,Chicken,West Tammy,2024-04-27,7,129.92
555,711,301,Car,Leetown,2021-06-19,17,117.37
281,156,344,Ball,Bateston,2023-09-19,28,122.28
1,872,290,Shoes,Donnashire,2024-08-29,4,263.94
633,563,198,Towels,West Randall,2023-06-17,10,311.81
746,993,503,Fish,Craigside,2021-09-15,1,141.69
485,1454,233,Bacon,Lake Mark,2023-02-03,8,13.58
491,1047,273,Car,North Molly,2023-01-19,13,58.75
445,1419,385,Chair,Hernandezhaven,2024-01-28,20,13.87
641,459,104,Towels,Rebekahmouth,2023-04-29,8,292.88
9,1373,316,Tuna,North Heatherland,2022-03-03,1,103.19
474,1250,462,Ball,Martinfort,2025-04-24,4,226.43
892,1002,474,Chair,New Laurieberg,2023-09-11,8,270.13
425,831,158,Fish,Port Jennifer,2024-11-12,14,64.57
529,35,26,Fish,Maryfort,2023-07-04,24,22.65
605,876,493,Sausages,New Tiffanystad,2021-09-05,17,343.2
46,1708,223,Hat,North Debra,2024-04-08,7,103.0
704,222,326,Car,Lauraborough,2022-10-27,3,250.11
819,1306,232,Bike,West Daniel,2022-03-10,23,231.24
23,1974,562,Chair,Lake Jamesmouth,2022-07-26,4,165.39
123,1987,516,Fish,Port Brian,2021-11-18,1,265.24
303,1286,412,Bike,Fordchester,2025-10-20,15,334.6
56,1656,421,Chair,New John,2022-05-19,6,83.9
516,27,451,Fish,South Patrick,2025-03-18,27,223.42
441,524,458,Gloves,Morenomouth,2023-12-11,16,144.55
842,312,23,Table,Jenniferville,2023-07-10,30,28.14
144,1594,233,Ball,New Heather,2025-05-14,1,172.65
117,1075,418,Towels,East Henry,2022-01-22,28,334.15
764,7,514,Computer,Lake Brandonmouth,2022-05-06,9,21.74
804,1424,387,Chicken,Andrewport,2023-04-02,15,255.0
155,147,471,Salad,Port Walterside,2025-05-13,5,309.29
529,1367,64,Shoes,Lake Derekton,2025-12-20,12,102.43
240,307,158,Hat,Bradyland,2024-11-30,20,219.52
487,1443,159,Towels,Mccallstad,2023-08-15,23,346.29
327,152,541,Pants,Lake Kennethton,2025-10-08,15,239.2
739,702,228,Pants,Marcusland,2021-05-28,2,317.41
523,674,107,Mouse,Lake Susanhaven,2022-10-02,12,279.5
870,285,450,Gloves,Brianborough,2023-01-11,10,315.76
16,1635,189,Computer,Michaelborough,2022-08-26,22,112.9
39,1877,501,Chair,Port Megan,2025-08-15,9,214.6
254,318,432,Shoes,Phillipsmouth,2021-06-26,20,137.16
286,1320,48,Hat,East Williamchester,2025-08-30,26,107.12
10,1466,117,Hat,Natalieberg,2024-09-07,25,275.94
275,1403,436,Bike,Pierceton,2026-01-04,9,16.82
129,1093,176,Towels,South Shellyton,2022-03-25,0,186.37
659,1941,62,Chips,Riveraside,2023-10-30,28,340.51
96,1554,233,Chips,Lake Anthonyview,2025-05-27,6,322.2
471,1263,493,Chicken,Frederickchester,2025-07-26,20,22.3
767,855,14,Soap,New Rachel,2025-02-21,26,72.98
899,1690,391,Gloves,Jameston,2023-03-27,30,85.48
68,1778,565,Salad,Tuckerville,2023-08-20,23,219.92
605,455,290,Pants,North Calvinport,2024-06-03,22,105.9
10,1512,498,Gloves,Stevenburgh,2021-01-28,13,188.71
30,1586,69,Shoes,Kaufmanchester,2023-04-28,29,324.98
530,1172,23,Bacon,New Kimberly,2021-05-21,24,343.88
49,1597,124,Chair,Haroldville,2025-06-01,20,340.28
850,92,5,Gloves,Michaelville,2025-11-10,17,325.24
706,1528,506,Sausages,New Diane,2024-08-26,1,213.18
920,1958,473,Pizza,Lake Timothy,2025-11-05,27,184.83
997,1802,15,Bacon,Welchstad,2023-02-05,10,275.28
378,754,520,Sausages,North Elizabethfort,2025-02-07,1,53.82
190,525,440,Keyboard,Lauratown,2022-07-07,6,316.37
368,81,450,Pizza,New Ericport,2023-04-08,19,49.64
291,1732,441,Mouse,Tylermouth,2023-07-09,12,70.72
278,1025,210,Pizza,New Paulaville,2023-07-04,5,153.96
66,237,110,Chair,Victorton,2024-04-01,9,66.82
468,1376,382,Computer,South Jonathan,2024-12-31,21,137.19
634,32,237,Towels,South Brandy,2023-11-01,25,39.38
536,1183,281,Towels,Mullinsland,2021-04-20,11,327.42
64,1966,412,Sausages,Warrenmouth,2024-07-04,5,306.39
114,1542,103,Cheese,Martinezchester,2024-03-01,5,266.85
627,432,305,Pants,Yvettebury,2023-01-28,17,310.41
60,1434,369,Table,Watkinston,2022-03-03,14,115.31
864,1788,230,Shoes,Lake Heiditown,2023-01-20,2,337.48
404,766,320,Cheese,Leeland,2024-06-17,22,109.12
683,922,529,Bike,Douglasburgh,2023-12-03,25,70.92
406,94,539,Salad,Port Daniellebury,2024-03-05,12,176.97
875,77,249,Computer,Jordantown,2025-12-14,7,147.39
370,1777,161,Cheese,Lisafurt,2024-07-29,8,270.31
665,999,359,Sausages,North Kimberly,2024-12-23,23,15.31
701,5,308,Hat,Millerton,2025-03-24,12,343.51
923,206,45,Table,Kelseystad,2023-09-25,21,206.16
785,1335,310,Fish,Port Karen,2022-04-02,15,17.79
832,1434,573,Shirt,Reedbury,2022-02-09,3,300.62
165,449,434,Fish,Mannville,2025-05-02,18,139.9
806,1041,469,Ball,South Sandra,2023-06-02,11,72.24
399,1,248,Gloves,New Tracymouth,2021-10-26,2,121.11
213,832,118,Bacon,North Matthewside,2025-06-20,13,45.98
683,1172,422,Mouse,South Lindsay,2024-06-30,23,118.58
890,1561,428,Shirt,Port Craig,2023-08-31,21,316.3
193,1304,590,Hat,Pattybury,2023-07-07,30,198.98
854,1959,412,Fish,West Michaelfurt,2023-05-25,9,115.16
226,1717,149,Car,South Paul,2021-06-12,14,214.96
808,652,457,Keyboard,New Madisonmouth,2021-04-24,24,320.37
520,1129,275,Mouse,North Tracihaven,2023-04-27,22,233.22
167,935,494,Table,Coryborough,2021-09-22,17,321.14
745,341,530,Ball,East David,2024-11-07,27,70.98
745,512,355,Computer,Grantside,2023-08-04,21,78.11
662,840,39,Shoes,Barreraview,2025-10-19,16,191.72
640,1013,591,Chicken,Millerland,2024-12-01,5,253.2
591,1813,325,Chair,Robertview,2021-07-10,6,284.67
7,365,11,Fish,Lisamouth,2022-12-18,18,289.56
296,289,329,Computer,Sherylfort,2025-10-30,28,21.53
8,1646,500,Hat,Shelbyborough,2025-04-04,2,315.41
361,1411,531,Bike,Diazland,2022-10-22,26,122.84
264,1418,483,Hat,Port Wendyside,2023-12-18,9,107.91
718,1026,213,Chips,West Richardchester,2024-03-09,9,62.38
704,585,172,Bacon,Port Natalieville,2022-05-20,16,162.96
829,1189,445,Computer,North Anthonyfort,2025-04-15,21,165.18
542,1304,19,Chair,Mcintoshmouth,2024-07-08,10,342.38
233,760,510,Keyboard,West Destiny,2022-10-07,8,78.28
686,799,571,Computer,Port Joan,2021-08-08,16,15.93
317,71,425,Hat,Staceyside,2022-08-08,15,333.9
610,1565,193,Ball,North Kristatown,2022-07-18,8,31.1
383,937,285,Towels,Milestown,2022-01-12,1,133.3
151,1574,512,Chips,Dorisborough,2024-06-22,16,68.98
36,226,381,Mouse,Michellefort,2025-07-13,3,131.47
844,1066,126,Table,Lake Kevin,2023-07-19,17,44.9
590,87,152,Ball,Lake Jamesstad,2025-11-02,30,290.54
45,1415,423,Hat,East Hollyville,2021-07-02,8,168.53
389,1069,580,Shoes,North Tonyaberg,2023-08-14,30,88.63
770,1855,40,Computer,North Adam,2024-12-08,13,28.32
602,863,21,Towels,Justinberg,2024-04-19,3,244.6
632,1824,509,Towels,South Loganville,2023-04-26,8,74.22
188,1457,501,Shirt,Mariaborough,2021-08-20,1,286.75
472,384,569,Bacon,Ramseytown,2025-06-03,14,346.1
668,247,269,Fish,New Nicoleside,2025-04-13,23,114.15
330,1132,289,Hat,Osbornbury,2023-04-10,16,188.16
348,1072,253,Table,Jonathanville,2022-02-28,30,292.81
682,1006,352,Cheese,South Jenniferside,2024-02-11,22,208.79
250,116,344,Pants,Kington,2021-09-13,22,316.27
833,355,473,Soap,Martinezstad,2023-10-18,16,216.64
536,1490,406,Gloves,Rachaelchester,2024-02-03,19,49.49
117,1327,269,Sausages,Welchburgh,2025-05-23,6,42.9
734,1104,445,Computer,Lake Luke,2023-07-22,14,64.75
104,1575,557,Chicken,East Janeville,2022-10-31,13,16.4
415,864,136,Shirt,South Kellyberg,2021-06-15,2,236.27
266,1920,56,Sausages,Wilsonland,2021-12-26,16,168.4
954,188,401,Soap,Port Teresaborough,2025-05-12,8,300.75
916,261,453,Cheese,Lake Williammouth,2023-04-08,2,34.0
228,1885,567,Cheese,South Jonathon,2023-05-02,21,197.5
806,1097,375,Mouse,Justinfort,2023-10-31,4,215.0
80,1258,222,Sausages,Johnhaven,2022-06-26,3,279.3
164,175,107,Tuna,Port Mary,2025-12-31,15,112.16
286,513,537,Salad,East Michael,2025-08-14,1,158.99
685,1869,249,Cheese,Shelleymouth,2021-10-10,20,41.67
356,1735,42,Chair,Kennethfurt,2023-09-05,2,279.89
363,1695,204,Ball,Cobbchester,2022-08-31,22,294.94
276,748,116,Keyboard,Tiffanyville,2025-01-06,19,305.87
678,110,546,Pants,New Fernando,2023-10-15,4,254.27
19,1676,94,Cheese,New David,2025-04-07,26,76.6
627,589,293,Soap,Tannerchester,2022-01-24,24,228.8
738,857,299,Ball,Williamsmouth,2024-05-17,29,255.79
123,1675,153,Sausages,Holmesshire,2021-11-25,25,86.8
110,178,45,Ball,Franciscoport,2024-04-06,8,222.93
730,1010,470,Salad,Davishaven,2021-06-03,4,118.8
774,551,36,Towels,Port Jeffrey,2025-03-25,7,49.48
342,1274,265,Table,Hatfieldborough,2022-08-07,25,93.94
797,1902,158,Shirt,Schwartzmouth,2022-09-15,6,75.4
425,614,401,Towels,Lake Terriview,2024-05-25,19,272.18
502,1640,191,Table,Carrville,2021-01-31,4,209.51
410,163,411,Bacon,Rebeccaberg,2024-03-05,4,142.34
491,1721,230,Fish,Walkerside,2024-03-29,2,108.4
971,1870,388,Pizza,Nicoleville,2025-05-22,1,265.69
592,1153,37,Pizza,North Annetteshire,2024-01-25,1,112.84
121,406,454,Pizza,Tammyhaven,2025-11-24,20,185.37
693,1118,68,Car,Pearsonshire,2021-12-20,20,43.87
996,504,538,Car,Laurenfort,2021-11-27,25,278.71
448,993,130,Computer,Johnsonberg,2022-11-19,1,232.17
559,1516,45,Sausages,South Kristenchester,2021-10-13,0,213.7
215,957,40,Shoes,Shawstad,2025-08-01,24,151.17
428,1127,411,Towels,Harperburgh,2021-09-05,12,207.5
832,537,352,Cheese,Johnsonhaven,2022-12-29,21,236.1
879,36,299,Cheese,Lake Jason,2024-07-05,30,48.75
335,1112,478,Soap,Kathyfort,2024-07-16,10,109.96
912,1361,544,Salad,Monroehaven,2023-04-17,24,57.29
756,507,123,Pants,Nicholasbury,2023-05-11,8,274.51
88,1870,161,Bacon,Calhounview,2022-08-01,24,285.66
123,1431,273,Bike,Port Johnny,2021-07-18,28,199.24
583,584,464,Salad,Scottbury,2025-09-21,5,217.29
722,1474,110,Salad,West Jordan,2025-08-12,18,93.34
652,371,439,Tuna,Morrisonton,2022-07-13,1,140.78
601,591,451,Shoes,South Carolynville,2025-12-03,4,264.9
9,1162,225,Sausages,Christinemouth,2025-09-15,16,234.19
935,1272,257,Chicken,Rileyside,2024-02-14,3,196.51
322,212,496,Fish,North Jenniferstad,2024-02-02,15,300.5
408,1527,543,Cheese,South Margaret,2024-08-21,13,321.41
243,288,168,Sausages,Debrahaven,2024-06-13,9,48.52
536,646,262,Towels,Jamesport,2024-09-23,13,146.7
764,1928,96,Chair,Derekland,2023-09-25,1,217.4
796,1833,580,Fish,South Robertside,2023-12-07,3,109.39
168,59,451,Keyboard,Jeffreyton,2022-07-26,26,71.21
660,528,507,Keyboard,Fryeland,2022-05-23,22,187.32
138,1478,123,Bike,Port Roy,2024-06-18,21,147.85
238,1983,286,Table,Austinbury,2021-01-21,10,294.69
282,1594,105,Soap,Sandershaven,2021-07-20,7,186.6
121,227,313,Gloves,West Richard,2025-02-07,16,101.43
133,736,527,Mouse,East Randy,2021-04-20,13,107.26
222,729,589,Shoes,East Sarahtown,2021-12-11,22,294.65
98,1913,164,Fish,West Garybury,2023-02-03,22,68.35
473,688,287,Bacon,Jacobfurt,2023-01-27,12,139.66
349,1274,209,Cheese,North James,2024-05-08,14,150.28
